precise_ID,sample_id,study,project,condition,rep_id,Biological Replicates,run_date,Strain Description,Strain,Base Media,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Temperature (C),pH,Antibiotic for selection,Culture Type,Time in phase [h],Evolved Sample,Isolate Type,Sequencing Machine,Additional Details,DOI,GEO,Published,SRX,Run,LibraryLayout,Platform,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_replicate_correlations
DDB_0431,DDB_PD_107_AMBR_R08__S7_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[20h],1,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,20,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[20h],TRUE
DDB_0432,DDB_PD_107_AMBR_R09__S7_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[20h],2,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,20,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[20h],TRUE
DDB_0433,DDB_PD_107_AMBR_R08__S8_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[24h],1,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,24,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[24h],TRUE
DDB_0434,DDB_PD_107_AMBR_R09__S8_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[24h],2,2,15/06/2022,Escherichia coli BW25113,HMP3071,DDB_BM_006,glucose(4),NH4Cl(1),O2,DDB_TM_006,0,30,6.5,0,AMBR,24,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3071_ZnFeHigh]_[Fed-batch]_[24h],TRUE
DDB_0435,DDB_PD_107_AMBR_R05__S1_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeLow]_[Batch]_[0h],1,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeLow]_[Batch]_[0h],TRUE
DDB_0436,DDB_PD_107_AMBR_R06__S1_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeLow]_[Batch]_[0h],2,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeLow]_[Batch]_[0h],TRUE
DDB_0437,DDB_PD_107_AMBR_R05__S2_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[4h],1,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,4,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[4h],TRUE
DDB_0438,DDB_PD_107_AMBR_R06__S2_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[4h],2,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,4,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[4h],TRUE
DDB_0439,DDB_PD_107_AMBR_R05__S3_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[8h],1,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,8,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[8h],TRUE
DDB_0440,DDB_PD_107_AMBR_R06__S3_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[8h],2,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,8,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[8h],TRUE
DDB_0441,DDB_PD_107_AMBR_R05__S4_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[12h],1,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,12,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[12h],TRUE
DDB_0442,DDB_PD_107_AMBR_R06__S4_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[12h],2,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,12,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[12h],TRUE
DDB_0443,DDB_PD_107_AMBR_R05__S5_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[15h],1,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[15h],TRUE
DDB_0444,DDB_PD_107_AMBR_R06__S5_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[15h],2,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[15h],TRUE
DDB_0445,DDB_PD_107_AMBR_R05__S6_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[18h],1,3,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,18,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[18h],TRUE
DDB_0446,DDB_PD_107_AMBR_R06__S6_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[18h],2,3,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,18,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[18h],TRUE
DDB_0448,DDB_PD_107_AMBR_R05__S7_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[20h],1,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,20,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[20h],TRUE
DDB_0449,DDB_PD_107_AMBR_R06__S7_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[20h],2,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,20,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[20h],TRUE
DDB_0450,DDB_PD_107_AMBR_R05__S8_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[24h],1,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,24,,,,,,,,,,PAIRED,ILLUMINA,TRUE,FALSE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[24h],TRUE
DDB_0451,DDB_PD_107_AMBR_R06__S8_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[24h],2,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,24,,,,,,,,,,PAIRED,ILLUMINA,TRUE,FALSE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeLow]_[Fed-batch]_[24h],TRUE
DDB_0452,DDB_PD_107_AMBR_R11__S1_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Batch]_[0h],1,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Batch]_[0h],TRUE
DDB_0453,DDB_PD_107_AMBR_R12__S1_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Batch]_[0h],2,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Batch]_[0h],TRUE
DDB_0454,DDB_PD_107_AMBR_R11__S2_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[4h],1,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,4,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[4h],TRUE
DDB_0455,DDB_PD_107_AMBR_R12__S2_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[4h],2,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,4,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[4h],TRUE
DDB_0456,DDB_PD_107_AMBR_R11__S3_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[8h],1,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,8,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[8h],TRUE
DDB_0457,DDB_PD_107_AMBR_R12__S3_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[8h],2,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,8,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[8h],TRUE
DDB_0458,DDB_PD_107_AMBR_R11__S4_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[12h],1,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,12,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[12h],TRUE
DDB_0459,DDB_PD_107_AMBR_R12__S4_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[12h],2,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,12,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[12h],TRUE
DDB_0460,DDB_PD_107_AMBR_R11__S5_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[15h],1,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[15h],TRUE
DDB_0461,DDB_PD_107_AMBR_R12__S5_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[15h],2,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[15h],TRUE
DDB_0462,DDB_PD_107_AMBR_R11__S6_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[18h],1,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,18,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[18h],TRUE
DDB_0463,DDB_PD_107_AMBR_R12__S6_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[18h],2,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,18,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[18h],TRUE
DDB_0464,DDB_PD_107_AMBR_R11__S7_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[20h],1,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,20,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[20h],TRUE
DDB_0465,DDB_PD_107_AMBR_R12__S7_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[20h],2,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,20,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[20h],TRUE
DDB_0466,DDB_PD_107_AMBR_R11__S8_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[24h],1,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,24,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[24h],TRUE
DDB_0467,DDB_PD_107_AMBR_R12__S8_RNAseq,DDB_PD_107_AMBR,ddb_pd_107,[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[24h],2,2,15/06/2022,Escherichia coli BW25113,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,0,30,6.5,0,AMBR,24,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_107:[DDB_PD_107]_[HMP3427_ZnFeHigh]_[Fed-batch]_[24h],TRUE
DDB_0468,DDB_PD_110_AMBR_R8__S1_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeLow]_[Batch]_[0h],1,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_110:[DDB_PD_110]_[SDT551_ZnFeLow]_[Batch]_[0h],TRUE
DDB_0469,DDB_PD_110_AMBR_R9__S1_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeLow]_[Batch]_[0h],2,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,0,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_110:[DDB_PD_110]_[SDT551_ZnFeLow]_[Batch]_[0h],TRUE
DDB_0470,DDB_PD_110_AMBR_R8__S2_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[4h],1,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,4,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_110:[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[4h],TRUE
DDB_0471,DDB_PD_110_AMBR_R9__S2_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[4h],2,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,4,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_110:[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[4h],TRUE
DDB_0472,DDB_PD_110_AMBR_R8__S3_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[8h],1,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,8,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_110:[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[8h],TRUE
DDB_0473,DDB_PD_110_AMBR_R9__S3_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[8h],2,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,8,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_110:[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[8h],TRUE
DDB_0474,DDB_PD_110_AMBR_R8__S4_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[12h],1,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,12,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_110:[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[12h],TRUE
DDB_0475,DDB_PD_110_AMBR_R9__S4_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[12h],2,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,12,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_110:[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[12h],TRUE
DDB_0476,DDB_PD_110_AMBR_R8__S5_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[15h],1,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_110:[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[15h],TRUE
DDB_0477,DDB_PD_110_AMBR_R9__S5_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[15h],2,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,15,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_110:[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[15h],TRUE
DDB_0478,DDB_PD_110_AMBR_R8__S6_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[18h],1,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,18,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_110:[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[18h],TRUE
DDB_0479,DDB_PD_110_AMBR_R9__S6_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[18h],2,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,18,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_110:[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[18h],TRUE
DDB_0480,DDB_PD_110_AMBR_R8__S7_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[20h],1,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,20,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_110:[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[20h],TRUE
DDB_0481,DDB_PD_110_AMBR_R9__S7_RNAseq,DDB_PD_110_AMBR,ddb_pd_110,[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[20h],2,2,07/07/2022,Escherichia coli BW25113,SDT551,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,0,30,6.5,0,AMBR,20,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_110:[DDB_PD_110]_[SDT551_ZnFeLow]_[Fed-batch]_[20h],TRUE
